img_id,father,mother,pgf,pgm,mgf,mgm
507054,,,,,,
507048,,,,,,
507049,,,,,,
507050,,,,,,
507051,,,,,,
507052,,,,,,
507053,,,,,,
507038,,,,,,
507039,,,,,,
507040,,,,,,
507041,,,,,,
507044,,,,,,
507046,,,,,,
507047,,,,,,
250764,,,,,,
677422,,,,,,
579893,,,,,,
579892,,,,,,
579891,,,,,,
579890,,,,,,
579889,,,,,,
579888,,,,,,
579887,,,,,,
579886,,,,,,
579885,,,,,,
534748,,,,,,
534746,,,,,,
527572,,,,,,
527546,,,,,,
256171,,,,,,
255086,,,,,,
252793,,,,,,
252805,,,,,,
252783,,,,,,
677423,,,,,,
534749,,,,,,
527575,,,,,,
527558,,,,,,
527549,,,,,,
252794,,,,,,
266963,,,,,,
266962,,,,,,
677424,,,,,,
527576,,,,,,
527559,,,,,,
425661,,,,,,
252807,,,,,,
252791,,,,,,
252782,,,,,,
627374,,,,,,
527577,,,,,,
527571,,,,,,
527557,,,,,,
627376,,,,,,
527563,,,,,,
527555,,,,,,
627375,,,,,,
527562,,,,,,
527554,,,,,,
563583,,,,,,
527567,,,,,,
527553,,,,,,
527564,,,,,,
527552,,,,,,
425651,,,,,,
252821,,,,,,
425654,,,,,,
252802,,,,,,
425649,,,,,,
425666,,,,,,
425645,,,,,,
425644,,,,,,
425642,,,,,,
425639,,,,,,
425638,,,,,,
425633,,,,,,
425631,,,,,,
425630,,,,,,
371781,,,,,,
371780,,,,,,
371773,,,,,,
371771,,,,,,
281728,,,,,,
588416,,,,,,
650723,,,,,,
648438,,,,,,
648501,,,,,,
648403,,,,,,
557755,,,,,,
637889,,,,,,
650138,,,,,,
650150,,,,,,
603100,,,,,,
550192,,,,,,
650158,,,,,,
612033,,,,,,
658946,,,,,,
651859,,,,,,
651845,,,,,,
603213,,,,,,
637923,,,,,,
603214,,,,,,
578383,,,,,,
450791,,,,,,
515769,,,,,,
590018,,,,,,
651852,,,,,,
547084,,,,,,
626518,,,,,,
658945,,,,,,
648488,,,,,,
651862,,,,,,
637845,,,,,,
603215,,,,,,
589635,,,,,,
637827,,,,,,
637961,,,,,,
589950,,,,,,
555332,,,,,,
612088,,,,,,
588426,,,,,,
521461,,,,,,
603082,,,,,,
637953,,,,,,
557772,,,,,,
588427,,,,,,
603090,,,,,,
608939,,,,,,
506104,,,,,,
506086,,,,,,
534253,,,,,,
608270,,,,,,
506166,,,,,,
590084,,,,,,
528452,,,,,,
637963,,,,,,
610434,,,,,,
586572,,,,,,
520761,,,,,,
489196,,,,,,
607234,,,,,,
528460,,,,,,
505966,,,,,,
506024,,,,,,
635259,,,,,,
554577,,,,,,
460851,,,,,,
475669,,,,,,
608266,,,,,,
460882,,,,,,
601442,,,,,,
626568,,,,,,
588406,,,,,,
484058,,,,,,
614034,,,,,,
544066,,,,,,
521855,,,,,,
591514,,,,,,
493439,,,,,,
555457,,,,,,
496477,,,,,,
544026,,,,,,
578535,,,,,,
626593,,,,,,
506113,,,,,,
450789,,,,,,
517641,,,,,,
680456,,,,,,
680457,,,,,,
680458,,,,,,
680459,,,,,,
680460,,,,,,
680461,,,,,,
680462,,,,,,
680463,,,,,,
679904,,,,,,
679903,,,,,,
679902,,,,,,
679900,,,,,,
679899,,,,,,
679898,,,,,,
679897,,,,,,
679896,,,,,,
678016,,,,,,
678015,,,,,,
678014,,,,,,
669385,,,B07-6607894,CHN2008-935272,,
669384,,,,,,
659917,,,CHN2007,,,
659916,,,,,,
659915,,,,,,
659914,,,,,,
659773,,,,,,
659772,,,,,,
659770,,,,,,
659769,,,,,,
659768,,,,,,
659767,,,,,,
535453,,,,,,
490331,,,,,,
601772,,,,,,
397812,,,,,,
46552,,,,,,
404091,,,,,,
404090,,,,,,
397810,,,,,,
133056,,,,,,
50935,,,B70-1669,,,
271388,,,,,,
251066,,,B70-1669,,,
251065,,,,,,
246911,,,,,,
242346,,,B83-2350199,B87-6697607,,
241886,,,,,,
239548,,,,,,
230005,,,,,,
194335,,,,,,
194322,,,,,,
43082,,,,,,
155393,,,,,,
128475,,,,,,
50934,,,C93-599453,B94-3180261,,
43154,,,,,,
43092,,,,,,
43088,,,,,,
43083,,,,,,
382842,,,,,,
247346,,,,,,
43078,,,B83-2350199,B87-6697607,,
43151,,,,,,
43090,,,NL85-8590865,NL87-2299256,,
43086,,,,,,
43153,,,,,,
43147,,,,,,
43079,,,,,,
253491,,,,,,
253490,,,,,,
166458,,,,,,
156263,,,,,,
131647,,,,,,
122255,,,,,,
43091,,,,,,
380875,,,,,,
271233,,,B2000-6549276,B2000-6141430,,
128481,,,,,,
43149,,,,,,
57970,,,,,,
45179,,,,,NL90-251415,
43150,,,,,,
577080,,,,,,
155764,,,,,NL90-251415,
221412,,,,,,
102745,,,,,,
89029,,,,,,
43084,,,,,,
488671,,,,,,
488676,,,,,,
488668,,,,,,
486706,,,,,,
405854,,,,,,
405841,,,,,,
397832,,,,,,
397831,,,,,,
397829,,,,,,
397828,,,,,,
397827,,,,,,
397826,,,,,,
397825,,,,,,
397824,,,,,,
397823,,,,,,
397822,,,,,,
397821,,,,,,
397820,,,,,,
397819,,,,,,
397811,,,,,,
221411,,,,,,
221410,,,,,,
194321,,,,,,
133055,,,,,,
89031,,,,,,
89030,,,,,,
69893,,,,,,
45188,,,,,,
43077,,,,,,
682513,,,,,,
681183,,,,,,
683161,,,,,,
671242,,,,,,
646266,,,,,,
663519,,,,,,
663549,,,,,,
663523,,,,,,
671241,,,,,,
671240,,,,,,
670742,,,,,,
671252,,,,,,
670648,,,,,,
671063,,,,,,
670647,,,,,,
663529,,,,,,
612649,,,,,,
646378,,,,,,
670649,,,,,,
670650,,,,,,
670740,,,,,,
671064,,,,,,
663517,,,,,,
671246,,,,,,
663522,,,,,,
663528,,,,,,
663516,,,,,,
655514,,,,,,
662771,,,,,,
663548,,,,,,
663518,,,,,,
663521,,,,,,
660596,,,,,,
659537,,,,,,
659523,,,,,,
660616,,,,,,
660479,,,,,,
660609,,,,,,
659947,,,,,,
660618,,,,,,
660570,,,,,,
660495,,,,,,
652155,,,,,,
655502,,,,,,
655503,,,,,,
646262,,,,,,
655504,,,,,,
609044,,,,,,
655519,,,,,,
659538,,,,,,
640430,,,,,,
655623,,,,,,
620030,,,,,,
637911,,,,,,
671251,,,,,,
671247,,,,,,
655509,,,,,,
658091,,,,,,
655508,,,,,,
655515,,,,,,
655524,,,,,,
655612,,,,,,
658877,,,,,,
658086,,,,,,
658087,,,,,,
658089,,,,,,
620036,,,,,,
609032,,,,,,
617577,,,,,,
633203,,,,,,
609031,,,,,,
620038,,,,,,
634173,,,,,,
612348,,,,,,
612349,,,,,,
609033,,,,,,
609034,,,,,,
612177,,,,,,
638916,,,,,,
609507,,,,,,
609227,,,,,,
609226,,,,,,
609225,,,,,,
609039,,,,,,
615322,,,,,,
609038,,,,,,
640280,,,,,,
635514,,,,,,
635508,,,,,,
609237,,,,,,
609317,,,,,,
609040,,,,,,
609322,,,,,,
609726,,,,,,
609709,,,,,,
609707,,,,,,
661653,,,,,,
656190,,,,,,
541977,,,,,,
541975,,,,,,
661654,,,,,,
656194,,,,,,
542573,,,,,,
656193,,,,,,
656192,,,,,,
656191,,,,,,
656197,,,,,,
656196,,,,,,
656195,,,,,,
670572,,,,,,
670570,,,,,,
670569,,,,,,
670567,,,,,,
670566,,,,,,
670565,,,,,,
670564,,,,,,
670563,,,,,,
670562,,,,,,
604448,,,,,,
604447,,,,,,
604445,,,,,,
252825,,,,,,
252827,,,,,,
257257,,,,,,
252829,,,,,,
252845,,,,,,
252828,,,,,,
252831,,,,,,
252834,,,,,,
252835,,,,,,
252837,,,,,,
252846,,,,,,
253353,,,,,,
253364,,,,,,
253365,,,,,,
253370,,,,,,
257898,,,,,,
257902,,,,,,
257903,,,,,,
259057,,,,,,
562283,,,,,,
562280,,,,,,
562056,,,,,,
562054,,,,,,
562052,,,,,,
562038,,,,,,
562037,,,,,,
562036,,,,,,
562025,,,,,,
464459,,,,,,
462892,,,,,,
457864,,,,,,
432722,,,,,,
431810,,,,,,
431807,,,,,,
431806,,,,,,
431802,,,,,,
431787,,,,,,
431756,,,,,,
431698,,,,,,
431691,,,,,,
431106,,,,,,
430291,,,,,,
429927,,,,,,
427318,,,,,,
427307,,,,,,
427306,,,,,,
427303,,,,,,
427300,,,,,,
427291,,,,,,
427288,,,,,,
427277,,,,,,
427276,,,,,,
426656,,,,,,
426608,,,,,,
426322,,,,,,
426305,,,,,,
426260,,,,,,
418638,,,,,,
414960,,,,,,
414959,,,,,,
413188,,,,,,
407525,,,,,,
407524,,,,,,
341704,,,,,,
341703,,,,,,
341701,,,,,,
341700,,,,,,
341699,,,,,,
325194,,,,,,
325165,,,,,,
325164,,,,,,
301704,,,,,,
301703,,,,,,
301702,,,,,,
258965,,,,,,
258963,,,,,,
193289,,,,,,
192894,,,,,,
192893,,,,,,
192886,,,,,,
192885,,,,,,
192884,,,,,,
192883,,,,,,
192882,,,,,,
182352,,,,,,
156558,,,,,,
156557,,,,,,
156551,,,,,,
136665,,,,,,
136664,,,,,,
134208,,,,,,
134205,,,,,,
134200,,,,,,
134195,,,,,,
134166,,,,,,
134164,,,,,,
134163,,,,,,
91682,NL04-1790575,NL05-1405235,,,,
50865,,,,,,
50864,,,,,,
50840,,,,,,
50828,,,,,,
48528,,,,,,
48525,,,,,,
648787,,,,,,
648393,,,,,,
648380,B08-6232613,B08-6232634,B94-6093632,B04-6208191,B07-6140124,B07-6140130
648327,,,,,,
648321,,,,,,
648310,,,,,,
648305,NL12-1755851,NL12-3215459,NL10-1836644,NL08-1700513,NL09-1346726,NL07-1978074
648047,,,,,,
648044,,,,,,
648038,,,,,,
660441,NL10-1164711,,,,,
648788,,,,,,
648394,,,,,,
648383,,,B07-6140214,B10-3124113,B05-6306292,B09-6240930
648329,,,,,,
648328,,,,,,
648323,,,,,,
648316,,,NL13-1312549,CHN13-26-198017,,
648314,,,,,,
648297,,,,,,
648040,,,,,,
648789,,,,,,
648405,B11-4008805,B10-4253222,,,,
648395,,,,,,
648384,,,B07-4373192,B06-6185492,B07-6140197,B06-6185454
648342,,B11-5056981,,DV08857-10-390,,
648330,,,,,,
648325,,,,,,
648317,,,,,,
648294,,,,,,
648046,,,,,,
648790,,,,,,
648464,,,,,,
648416,,,,,,
648406,B11-4008805,B10-4253222,,,,
648397,,,,,,
648385,,,,,,
648345,B06-3003086,B08-3003071,B97-3087828,B02-3231901,,
648343,DV10-08857-172,DV11-08857-11,,,,
648326,,,,,,
648318,,,,,,
648346,B06-3003086,B08-3003071,B97-3087828,B02-3231901,,
648791,,,,,,
648465,,,,,,
648398,,,,,,
648396,,,,,,
648386,,,B94-6093632,B07-6140250,B97-6101055,B02-6051523
648344,DV10-08857-172,DV11-08857-11,,,,
648858,,,,,,
648409,,,,,,
648408,,,,,,
648387,,,B01-6053290,B07-6388666,B99-6282136,B01-6053415
648347,B03-3239132,B08-3003071,,,,
648859,,,,,,
648456,,,,,,
648410,,,,,,
648388,,,B04-6208161,B04-6208086,B05-6306292,B02-6031657
660225,,,,,,
660224,,,,,,
648860,,,,,,
648462,,,,,,
648419,,,,,,
648389,,,B03-6437345,B02-6051754,B05-6306292,B02-6051657
648861,,,,,,
648463,,,,,,
648417,,,,,,
648390,,,B07-6140215,B09-6240841,,B06-6185492
648868,,,,,,
648785,,,,,,
648460,,,,,,
648391,,,,,,
648870,,,,,,
648786,,,,,,
648392,,,,,,
648884,,,,,,
648871,,,,,,
648872,,,,,,
648873,,,,,,
648874,,,,,,
648875,,,,,,
648876,,,,,,
648877,,,,,,
648878,,,,,,
648879,,,,,,
648880,,,,,,
648881,,,,,,
648883,,,,,,
648885,,,,,,
648886,,,,,,
648957,,,,,,
648963,,,,,,
648968,,,,,,
648974,,,,,,
648979,,,,,,
649045,,,,,,
649046,,,,,,
649047,,,,,,
649048,,,,,,
649115,,,,,,
649118,,,,,,
649119,,,,,,
649121,,,,,,
649122,,,,,,
649128,,,,,,
649130,,,,,,
649132,,,,,,
649133,,,,,,
649134,,,,,,
649135,NL13-1174055,CHN13-32-120040,,,,
649136,,,,,,
649145,,,,,,
649146,,,,,,
649147,,,,,,
649148,,,,,,
649149,,,,,,
649150,,,,,,
660445,NL10-1164711,,,,,
627443,,,,,,
626797,,,,,,
584993,,,,,,
626800,,,,,,
584992,,,,,,
626803,,,,,,
585201,,,,,,
626810,,,,,,
626809,,,,,,
585205,,,,,,
585210,,,,,,
585209,,,,,,
585208,,,,,,
585206,,,,,,
585207,,,,,,
585215,,,,,,
585216,,,,,,
585217,,,,,,
585223,,,,,,
585225,,,,,,
585227,,,,,,
585231,,,,,,
585234,,,,,,
632990,,,,,,
590718,,,,,,
590715,,,,,,
668510,,,,,,
669908,,,,,,
351373,,,,,,
351393,,,,,,
358753,,,,,,
351466,,,,,,
351441,,,,,,
669915,,,,,,
668509,,,,,,
351550,,,,,,
351453,,,,,,
669909,,,,,,
668507,,,,,,
351395,,,,,,
351432,,,,,,
668508,,,,,,
359882,,,,,,
351468,,,,,,
351403,,,,,,
351400,,,,,,
351462,,,,,,
351406,,,,,,
351458,,,,,,
658930,,,,,,
658929,,,,,,
658928,,,,,,
658927,,,,,,
669919,,,,,,
669918,,,,,,
669917,,,,,,
669916,,,,,,
669914,,,,,,
669912,,,,,,
669911,,,,,,
669907,,,,,,
669906,,,,,,
669905,,,,,,
669902,,,,,,
669899,,,,,,
669898,,,,,,
668506,,,,,,
668505,,,,,,
668504,,,,,,
668503,,,,,,
668502,,,,,,
668501,,,,,,
668500,,,,,,
668499,,,,,,
668498,,,,,,
668497,,,,,,
668493,,,,,,
668492,,,,,,
668491,,,,,,
668490,,,,,,
668489,,,,,,
668488,,,,,,
668487,,,,,,
668486,,,,,,
668485,,,,,,
668484,,,,,,
668483,,,,,,
668482,,,,,,
668481,,,,,,
668480,,,,,,
359885,,,,,,
358771,,,,,,
358767,,,,,,
358764,,,,,,
358761,,,,,,
358759,,,,,,
358756,,,,,,
358751,,,,,,
351806,,,,,,
40662,,,,,,
40664,,,,,,
40666,,,,,,
40667,,,,,,
40891,,,,,,
503122,,,,,,
503113,,,,,,
503123,,,,,,
503124,,,,,,
503125,,,,,,
516976,,,,,,
503142,,,,,,
503148,,,,,,
503147,,,,,,
503136,,,,,,
461762,,,,,,
445617,,,,,,
445614,,,,,,
445613,,,,,,
445611,,,,,,
445610,,,,,,
445609,,,,,,
445608,,,,,,
445606,,,,,,
445604,,,,,,
445602,,,,,,
445600,,,,,,
445599,,,,,,
445592,,,,,,
445591,,,,,,
445588,,,,,,
445585,,,,,,
445554,,,,,,
445553,,,,,,
445552,,,,,,
445468,,,,,,
445467,,,,,,
445466,,,,,,
445465,,,,,,
444763,,,,,,
426544,,,,,,
424438,,,,,,
424437,,,,,,
421333,,,,,,
421331,,,,,,
421304,,,,,,
421296,,,,,,
421291,,,,,,
421289,,,,,,
421287,,,,,,
421285,,,,,,
421282,,,,,,
421280,,,,,,
421277,,,,,,
421268,,,,,,
421265,,,,,,
421212,,,,,,
421211,,,,,,
156209,,,,,,
156206,,,,,,
67334,,,,,,
136963,,,,,,
67328,,,,,,
156199,,,,,,
156195,,,,,,
156191,,,,,,
156190,,,,,,
156167,,,,,,
156150,,,,,,
136962,,,,,,
67330,,,,,,
67336,,,,,,
67332,,,,,,
67329,,,,,,
67320,,,,,,
67309,,,,,,
63913,,,,,,
63912,,,,,,
63911,,,,,,
54149,,,,,,
521135,,,,,,
569626,,,,,,
572632,,,,,,
572637,,,,,,
572648,,,,,,
572649,,,,,,
572660,,,,,,
572697,,,,,,
572731,,,,,,
572733,,,,,,
572735,,,,,,
572736,,,,,,
574046,,,,,,
589699,,,,,,
650032,,,,,,
650031,,,,,,
650030,,,,,,
650029,,,,,,
650028,,,,,,
650026,,,,,,
650025,,,,,,
650024,,,,,,
650023,,,,,,
650022,,,,,,
650020,,,,,,
650018,,,,,,
541012,,,,,,
541014,,,,,,
541165,,,,,,
541164,,,,,,
541186,,,,,,
541325,,DV9188-06-1478,,,,
541331,,,,,,
541044,,,,,,
541070,,,,,,
541018,,,,,,
541031,,,,,,
541067,,,,,,
541071,,,,,,
541340,,,,,,
541069,,,,,,
541339,,,,,,
541342,,,,,,
541345,,,,,,
541346,,,,,,
541347,,,,,,
541072,,,,,,
541178,,,,,,
541179,,,,,,
541180,,,,,,
541181,,,,,,
541182,,,,,,
541183,,,,,,
541170,,,,,,
541171,,,,,,
541172,,,,,,
541173,,,,,,
541174,,,,,,
541175,,,,,,
541176,,,,,,
541177,,,,,,
541204,,,,,,
541205,,,,,,
541206,,,,,,
541207,,,,,,
541208,,,,,,
541209,,,,,,
541525,,,,,,
541526,,,,,,
541527,,,,,,
541528,,,,,,
541529,,,,,,
541530,,,,,,
541451,,,,,,
541452,,,,,,
541522,,,,,,
541673,,,,,,
542678,,,,,,
542766,,,,,,
542765,,,,,,
542764,,,,,,
542763,,,,,,
542762,,,,,,
542760,,,,,,
542757,,,,,,
542758,,,,,,
542759,,,,,,
542753,,,,,,
542754,,,,,,
542755,,,,,,
542751,,,,,,
542747,,,,,,
542746,,,,,,
574034,,,,,,
574033,,,,,,
574032,,,,,,
574048,,,,,,
574047,,,,,,
574036,,,,,,
574053,,,,,,
574051,,,,,,
574054,,,,,,
574042,,,,,,
574041,,,,,,
574031,,,,,,
574045,,,,,,
574030,,,,,,
574039,,,,,,
574038,,,,,,
574037,,,,,,
574061,,,,,,
574052,,,,,,
574058,,,,,,
574059,,,,,,
574060,,,,,,
574055,,,,,,
574056,,,,,,
574057,,,,,,
574043,,,,,,
574044,,,,,,
639041,,,,,,
639044,,,,,,
639043,,,,,,
639046,,,,,,
639045,,,,,,
639042,,,,,,
639040,,,,,,
639039,,,,,,
639038,,,,,,
639037,,,,,,
639036,,,,,,
639035,,,,,,
639034,,,,,,
639033,,,,,,
639032,,,,,,
639031,,,,,,
639030,,,,,,
639029,,,,,,
639028,,,,,,
639027,,,,,,
639026,,,,,,
639025,,,,,,
639024,,,,,,
639023,,,,,,
639022,,,,,,
639021,,,,,,
639020,,,,,,
639019,,,,,,
638869,,,,,,
638868,,,,,,
638867,,,,,,
638866,,,,,,
638865,,,,,,
457417,,,,,,
669099,,,,,,
653349,,,,,,
669097,,,,,,
653450,,,,,,
470070,,,,,,
653462,,,,,,
653464,,,,,,
654399,,,,,,
653348,,,,,,
180910,,,,,,
238016,,,,,,
237916,NL03-0329590,NL04-0425434,,,,
186021,,,,,,
180912,,,,,,
180907,,,,,,
180616,DV06765-00-224,DV01063-06-49,,,,
180612,,,,,,
180416,,,,,,
180375,,,,,,
180370,,,,,,
178734,,,,,,
84074,,,,,,
357771,,,,,,
379241,,,,,,
84077,,,,,,
84347,,,,,,
318780,,,,,,
84775,,,,,,
317862,,,,,,
84131,,,,,,
84115,,,,,,
317984,,,,,,
384161,,,,,,
84116,,,,,,
84572,,,,,,
318771,,,,,,
86348,,,,,,
87784,,,,,,
87779,,,,,,
87787,,,,,,
88515,,,,,,
97114,,,,,,
84111,,,,,,
88519,,,,,,
87791,,,,,,
84106,,,,,,
86742,,,,,,
131147,,,,,,
131148,,,,,,
131151,,,,,,
137850,,,,,,
84114,,,,,,
152034,,,,,,
364963,,,,,,
152687,,,,,,
152560,,,,,,
152544,,,,,,
152543,,,,,,
152865,,,,,,
151808,,,,,,
151806,,,,,,
195263,,,,,,
195274,,,,,,
88518,,,,,,
96355,,,,,,
96363,,,,,,
96360,,,,,,
381088,,,,,,
359497,,,,,,
364979,,,,,,
84173,,,,,,
368134,,,,,,
88968,,,,,,
438473,,,,,,
373600,,,,,,
95227,,,,,,
95229,,,,,,
131152,,,,,,
367922,,,,,,
364464,,,,,,
125099,,,,,,
96372,,,,,,
131154,,,,,,
684179,,,,,,
684178,,,,,,
684164,,,,,,
684163,,,,,,
684162,,,,,,
684161,,,,,,
684160,,,,,,
683932,,,,,,
683931,,,,,,
683930,,,,,,
683926,,,,,,
683918,,,,,,
679886,,,,,,
676951,,,,,,
676950,,,,,,
676947,,,,,,
676943,,,,,,
676315,,,,,,
676314,,,,,,
676312,,,,,,
676310,,,,,,
676309,,,,,,
676276,,,,,,
587904,,,,,,
587906,,,,,,
587905,,,,,,
587899,,,,,,
587916,,,,,,
666574,,,,,,
666573,,,,,,
666572,,,,,,
666571,,,,,,
666570,,,,,,
666569,,,,,,
665602,,,,,,
665601,,,,,,
665600,,,,,,
665599,,,,,,
665598,,,,,,
665597,,,,,,
665596,,,,,,
665595,,,,,,
665594,,,,,,
665593,,,,,,
665592,,,,,,
665591,,,,,,
665590,,,,,,
665589,,,,,,
665588,,,,,,
665587,,,,,,
665586,,,,,,
665585,,,,,,
665584,,,,,,
665583,,,,,,
665582,,,,,,
665581,,,,,,
665580,,,,,,
665579,,,,,,
665578,,,,,,
665577,,,,,,
665576,,,,,,
665575,,,,,,
639973,,,,,,
639972,,,,,,
639971,,,,,,
639970,,,,,,
639969,,,,,,
639968,,,,,,
639967,,,,,,
639966,,,,,,
639965,,,,,,
636480,,,,,,
636479,,,,,,
636478,,,,,,
636477,,,,,,
636476,,,,,,
636475,,,,,,
622543,,,,,,
622542,,,,,,
622541,,,,,,
587960,,,,,,
587959,,,,,,
587958,,,,,,
587957,,,,,,
587956,,,,,,
587929,,,,,,
587928,,,,,,
587926,,,,,,
587925,,,,,,
587924,,,,,,
587923,,,,,,
587922,,,,,,
587921,,,,,,
587920,,,,,,
587919,,,,,,
587918,,,,,,
587917,,,,,,
587915,,,,,,
587914,,,,,,
587913,,,,,,
587912,,,,,,
587911,,,,,,
587910,,,,,,
587909,,,,,,
587908,,,,,,
587907,,,,,,
587903,,,,,,
587902,,,,,,
587901,,,,,,
587900,,,,,,
587898,,,,,,
587897,,,,,,
263430,,,,,,
684392,,,,,,
684390,,,,,,
670204,,,,,,
670203,,,,,,
670202,,,,,,
664474,,,,,,
664473,,,,,,
650912,,,,,,
633404,,,,,,
627896,,,,,,
626565,,,,,,
625467,,,,,,
625466,,,,,,
625465,,,,,,
625464,,,,,,
625442,,,,,,
625441,,,,,,
620005,,,,,,
587700,,,,,,
573217,,,,,,
567037,,,,,,
567035,,,,,,
567033,,,,,,
542575,,,,,,
542574,,,,,,
535690,,,,,,
535688,,,,,,
535687,,,,,,
535095,,,,,,
535079,,,,,,
500830,,,,,,
500829,,,,,,
500827,,,,,,
492118,,,,,,
492117,,,,,,
492116,,,,,,
492114,,,,,,
492113,,,,,,
492112,,,,,,
492111,,,,,,
492110,,,,,,
492109,,,,,,
492108,,,,,,
474604,,,,,,
462163,,,,,,
462161,,,,,,
462160,,,,,,
444603,,,,,,
434594,,,,,,
426349,,,,,,
426347,,,,,,
426346,,,,,,
422782,,,,,,
422779,,,,,,
404981,,,,,,
404980,,,,,,
404979,,,,,,
404977,,,,,,
404976,,,,,,
360276,CHN2010-15-128133,CHN10-15-297396,,,,
357179,,,,,,
357178,,,,,,
357169,,,,,,
357162,,,,,,
357161,,,,,,
357160,,,,,,
357159,,,,,,
357157,,,,,,
357153,,,,,,
357149,,,,,,
357145,,,,,,
357142,,,,,,
357135,,,,,,
357129,,,,,,
357128,,,,,,
357126,,,,,,
357125,,,,,,
347922,,,,,,
347920,,,,,,
347919,,,,,,
333865,,,,,,
333862,,,,,,
333861,,,,,,
326800,,,,,,
326798,,,,,,
326796,,,,,,
326793,,,,,,
326790,,,,,,
326788,,,,,,
299096,,,,,,
299089,,,,,,
299084,,,,,,
299079,,,,,,
295414,,,,,,
295290,,,,,,
279000,,,,,,
272576,,,,,,
270082,,,,,,
270079,,,,,,
270075,,,,,,
270072,,,,,,
270059,,,,,,
270057,,,,,,
270055,,,,,,
266637,,,,,,
266635,,,,,,
266633,,,,,,
266630,,,,,,
266627,,,,,,
266599,,,,,,
266561,,,,,,
263807,,,,,,
263806,,,,,,
263805,,,,,,
263804,,,,,,
263802,,,,,,
263801,,,,,,
263800,,,,,,
263798,,,,,,
263796,,,,,,
263446,,,,,,
263444,,,,,,
263442,,,,,,
263439,,,,,,
263435,,,,,,
263434,,,,,,
263156,,,,,,
599061,,,,,,
626212,,,,,,
599057,,,,,,
599062,,,,,,
599060,,,,,,
599059,,,,,,
599058,,,,,,
581922,,,,,,
581921,B08-6050147,,B07-6399395,B01-6521674,B08-7384258,B08-6368045
581920,B09-6358199,,B07-6404515,B08-6368045,B09-6269363,B08-6372812
581918,B10-5011898,,B05-5222993,B08-5169567,B04-6073655,B03-6192822
581917,B06-6410690,,B01-6455003,,B06-6410698,B07-6043939
581916,B06-6148382,,B99-6063949,,B01-6455003,B05-6045400
581915,B98-6110712,B98-6580502,B95-6651537,,B96-6452296,B96-6165098
581914,B01-6455003,B00-6440232,B98-6160968,B95-6302321,B95-6303932,B97-6210632
581912,,,,,,
581910,,,,,,
581908,B07-6229023,B07-6229074,B02-6354241,,B06-6407360,B03-6460032
581907,NL11-1747281,B13-3160010,NL08-1549073,NL08-1549094,B04-3238525,B11-3073341
581906,NL08-1549031,B12-3161554,NL03-5301441,NL02-5236676,B08-3029481,B07-3189603
581903,B11-3172540,NL09-1195381,B09-3049709,B09-3097056,NL08-1549099,NL08-1549056
581901,B12-3161555,NL12-1623693,B08-3028187,B07-3089612,NL08-1549099,NL07-1786810
581899,NL13-1243845,NL13-1243767,NL12-1623785,NL11-1747324,NL09-1195373,B10-3020225
581893,NL09-1186040,NL10-5007933,NL00-1975952,NL06-4720774,NL08-1549017,NL09-1195379
581891,NL09-1195365,NL08-1549035,NL04-2062002,B03-6192766,NL03-5301441,B07-3204311
581890,B06-3008003,B07-3199953,B98-3158062,B00-3195099,B05-4082656,B04-3069721
581884,B08-6245262,B11-6261357,B99-6151734,B04-6277729,B94-6495178,B09-6130504
581883,B06-6154779,B06-6154680,B99-6151734,B01-6153558,,B03-2191342
581879,B99-6151618,B09-6130504,B86-6616231,B97-3305936,B03-6226043,B07-6110237
581878,NL07-2007621,NL06-1266956,B01-3266512,NL05-1936558,B01-3266512,NL05-1936558
555663,B10-4039081,B09-3099297,B04-4427498,B06-4238678,B04-3000159,B07-3014789
555661,B10-4284674,B09-3099294,B05-4344528,B04-4391334,B03-3114300,B05-4344619
555660,B00-3120985,B08-3088877,B03-3114300,B04-3230751,B03-3114102,B02-3020638
555659,B09-6080686,B13-6090969,B08-6384340,B08-6232759,B12-6125535,B08-6098435
555658,B13-6090768,B10-6154912,B09-6080627,B10-6154908,B04-6294688,B08-6098404
555657,B11-6110093,B12-6125537,B08-6098445,B09-6080678,,
555656,B13-6090704,B13-6090708,B08-6098445,B09-6080678,B09-6080690,B06-6414596
555655,B13-6090704,B13-6090708,B08-6098445,B09-6080678,B09-6080690,B06-6414596
555640,B13-6090706,B13-6090760,,B10-6154901,B08-6098445,B09-6080678
555639,B12-6125535,B06-6295728,B10-6154931,B08-6098287,B99-6030606,B99-3085120
555638,,B09-6080665,,,,
555637,,,B01-6080717,B07-6387689,B93-6444396,
555636,,,B93-6444396,B05-6126285,,
555635,B10-6038377,,,,B00-6156432,B06-6267274
555634,B09-6222652,,,,NL98-2211501,NL04-1559299
555631,B09-6222624,,,,B96-6038445,B00-5240076
555629,,,B92-6074328,,B98-6210287,
555628,,B11-6282019,,,B07-6221452,B05-6234001
555627,,B10-6052293,,DV00825-02-433,B08-6174630,B06-6270117
555622,B10-6251600,B10-6052381,B03-6277418,,B07-6221588,
555621,B07-6221550,B10-6052442,,,B01-6387174,B06-6411619
555619,B08-6174622,B10-6052591,B01-6401491,B04-6374259,B07-6221050,
555618,B12-6026513,B11-6332492,B06-6270462,B10-6346674,B03-6277418,
555617,,B05-6234189,,,B03-6287064,B00-6249019
555616,,B11-4245840,,,B06-4352097,B03-6381698
555615,,,,B07-4361085,,
