img_id,ring,code,source
615188,B17-2076404,F1913|F2410|F2413|F2447|F2467|F2946|F3116|F474|F509|F510|F711|F773|F878,fallback
615212,CHN2015-03-0810800,,fallback
615222,B15-6285754,F3498:2,structured
615231,B17-2076312,F224|F2410|F2604|F2684|F2685|F3128|F3262|F3269|F379|F54|F573|F755|F764|F921,fallback
615232,B17-2076395,F1209|F1811|F2410|F2483|F2604|F2666|F2697|F2765,fallback
615272,B17-2076405,F1913|F2410|F2413|F2447|F2467|F2946|F3116|F474|F509|F510|F711|F773|F878,fallback
615273,B17-2076047,F224|F2577|F2684|F2685|F3126|F3262|F3267|F3269|F379|F54|F57|F573|F755,fallback
615275,B17-2076131,F1913|F2410|F2413|F2447|F2467|F2946|F3116|F474|F509|F510|F711|F773|F878,fallback
615280,B17-2076303,F2410|F2472|F2604|F2666|F2697|F2737|F2765|F2988|F3209|F3212|F864,fallback
615281,B17-2076435,F2725|F2780|F2818|F2878|F3000|F371|F399,fallback
615282,B17-2076140,F2326|F2410|F2470|F2486|F2604|F2697|F2765|F2818|F3000|F371|F874,fallback
615289,B16-2138111,F1056:1,structured
615304,NL2013-1520141,F5665:2|F5747:2|F7198:2|F7200:2,structured
615308,B15-2062042,F1811|F1913|F3116|F3209|F864,fallback
615309,B15-2062084,F2410|F2737|F2818|F3000|F3209|F371|F864,fallback
615310,B17-2076142,F1209|F2410|F2483|F2604|F2666|F2697|F2765,fallback
615311,B17-2076120,F1181|F1913|F2491|F2511|F2553|F2725|F2780|F2946|F3073|F3116|F474|F509|F510|F711|F773|F878,fallback
615312,B17-2076143,F224|F2410|F2604|F2684|F2685|F3128|F3262|F3269|F379|F54|F573|F755|F764|F921,fallback
615324,DV02098-16-1210,F5189:2|F5282:2|F5283:2,structured
615325,B16-03-1366005,F3212:3|F2410:4|F2604:4|F2697:4|F2765:4|F2988:4|F7015:4,structured
615330,CHN15-02-0005765,,fallback
615332,,F1018|F1019|F1752|F3170,fallback
615435,,,empty
615482,,,fallback
615535,BELG2010-6052106,F3099|F3176|F3187|F3338,fallback
615542,,,fallback
615681,,,fallback
615859,CHN2015-03-0811128,,fallback
615944,,,empty
615972,CHN2016-17-0033024,,empty
615974,CHN2012-17-105268,,fallback
616013,,,fallback
616156,BE12-6028353,F3065|F3170|F635,fallback
616204,,,fallback
616210,C2006-22-0728635,,fallback
616211,C2013-22-678695,,fallback
616213,B12-6033322,,fallback
616214,B12-6033636,,fallback
616298,,,empty
616299,CHN2018-12-0079857,,fallback
616306,,,fallback
616316,,,fallback
616340,C2012-22-622649,,fallback
616347,C2015-22-0837455,,fallback
616353,CHN2018-13-0317224,,fallback
616367,,,fallback
616380,,,empty
616392,CHN2016-15-0049238,F431,fallback
616412,,,fallback
616440,B11-6226283,F268:2|F456:2|F1295:2|F3162:2,structured
616510,NL11-1185759,F1468:2|F6050:2|F7169:2,structured
616515,,,fallback
616652,,,fallback
616653,,,empty
61668,NL09-1349085,,fallback
61669,NL06-5624334,,fallback
616812,,,empty
616828,,,empty
616830,,,empty
616832,,,empty
616833,,,empty
616835,,,empty
616836,,,empty
616837,,,empty
616843,,,empty
616844,,,empty
616845,,,empty
616857,,,empty
616860,,,empty
616862,,,empty
616864,,,empty
616905,,,fallback
616946,DV07552-12-18,,structured
616947,DV7552-09-146,,fallback
616948,NL13-1365008,,fallback
616953,DV02098-17-1744,F5168:2|F5189:2|F5192:3,structured
616954,DV02098-17-1681,F5168:2|F5189:2|F5192:3,structured
616955,DV02098-17-1662,F5173:2|F5189:2|F5192:2|F5195:2,structured
616959,CHN2015-01-1182386,F2289:3|F2306:3|F2042:4|F2044:4|F2047:4|F2053:4|F2064:4|F2065:4|F2067:4|F2081:4|F2084:4|F2089:4|F2168:4|F2169:4,structured
616973,CHN2016-01-1485603,F4848:2|F4867:2|F4868:2|F4407:3|F5373:3,structured
616980,CHN2016-01-05859,F2204:2|F2061:4|F2075:4|F2082:4|F2105:4|F2106:4|F2133:4|F6499:4|F6508:4|F6516:4|F6590:4|F2062:5|F2076:5|F2154:5|F2173:5,structured
617057,CHN2012-22-771640,F4786:1|F4822:1,structured
617200,CHN2017-01-0100657,F4846:2|F4847:2|F6737:2|F6749:2,structured
617411,,F2407|F2413|F2467|F2545|F2546|F2659,fallback
617412,,F110|F1753|F2407|F2413|F2467|F2545|F2546|F2659|F640,fallback
617413,,F2407|F2413|F2467|F2545|F2546|F2659,fallback
617431,,,empty
617445,CHN2016-01-1485209,F4848:2|F4867:2|F4868:2|F4407:3|F5373:3,structured
617467,,,fallback
617487,,,empty
617488,,,empty
617489,,,empty
617490,,,empty
617491,,,empty
617492,,,empty
617493,,,empty
617494,,,empty
617495,,,empty
617642,,F1592,fallback
617749,,,empty
617751,,,empty
617762,,,empty
617863,,,empty
617864,,,empty
617867,,,empty
617897,,,empty
617958,,,fallback
618016,DV01769-18-56,,fallback
61805,,,fallback
618059,,,fallback
618068,B10-2045186,F2391|F2410|F2483|F2604|F2666|F2685|F3269|F379|F573|F755,fallback
618083,,,empty
618084,,,empty
618085,,,empty
618086,,,empty
618087,,,empty
618088,,,empty
618089,,,empty
618090,,,empty
618091,,,empty
618144,,,empty
618150,,,empty
618151,,,empty
618228,,,fallback
618236,,,fallback
618273,,,empty
618279,,,empty
618309,B17-2076310,F1209|F1913|F2736|F2738|F2762|F3116|F863,fallback
618325,,F1681|F3307|F820,fallback
618334,,,fallback
618433,,F2410|F2413|F2447|F2467|F2565|F2946|F3317|F773,fallback
618437,,,fallback
618444,,F2671|F863,fallback
618507,,,fallback
618518,DV02098-17-1761,F5164:2|F5170:2|F5189:2|F5195:2,structured
618557,,F2396|F2461|F2692,fallback
618598,,F2654|F2737|F2738|F2987,fallback
618602,,F2410|F2604|F2697|F2737|F2765,fallback
618605,,F2654|F2738|F2987|F863,fallback
618618,,,fallback
618619,,,fallback
618625,BE09-41501299,,fallback
618678,,F2738|F863,fallback
618683,,,fallback
618685,,F2483|F2666|F2738,fallback
618687,,F2410|F2472|F2604|F2697|F2765,fallback
618692,,F2410|F2472|F2604|F2697|F2765,fallback
618850,,,fallback
618868,,,fallback
619196,,,fallback
619197,,,fallback
619241,CHN2018-15-0065778,,fallback
619246,CHN2018-32-0066219,F431,fallback
619257,CHN2012-15-912552,,fallback
619279,,,empty
619280,C14-157902,,fallback
619405,,,fallback
619406,,,fallback
619410,,,fallback
619411,,,fallback
619432,,F1315|F3170,fallback
619434,,F1315|F3170,fallback
619435,,F1315|F3170,fallback
619436,,F1315|F1529|F3170,fallback
619439,,,fallback
619440,,,fallback
619442,,,fallback
619443,,,fallback
619444,,,fallback
619445,,,fallback
619446,,,fallback
619447,,,fallback
619448,,,fallback
619450,,,fallback
619451,,,fallback
619452,,,fallback
619453,,,fallback
619454,,,fallback
619455,,,fallback
619456,,,fallback
619457,,,fallback
619458,,,fallback
619459,,,fallback
619460,,,fallback
619461,,,fallback
619462,,F1760,fallback
619463,,F1760,fallback
619465,,F1760,fallback
619466,,F1760,fallback
619468,,,fallback
619469,,,fallback
619471,,,fallback
619473,,,fallback
619474,,F1913,fallback
619487,,,fallback
619488,,F1320,fallback
619489,,F1696,fallback
619490,,F1553|F609|F962,fallback
619491,,,fallback
619492,,,fallback
619493,,,fallback
619494,,F1696,fallback
619497,,F1913,fallback
619498,,F1913,fallback
619499,,F1913,fallback
619500,,F1913|F855,fallback
619501,,F1913|F855,fallback
619502,,F1913,fallback
619503,,F1913,fallback
619504,,F1109|F1607|F1920,fallback
619505,,F957,fallback
619506,BE2017-3008016,F1913,fallback
619507,,,fallback
619508,,,fallback
619510,,,fallback
619512,,F1760,fallback
619514,,F152|F99,fallback
619515,,F152|F99,fallback
619516,,F99,fallback
619517,,F152|F788|F99,fallback
619526,,F2782|F3040|F3041,fallback
619565,NL18-1540346,F2016:2|F6463:2|F1111:3|F3116:3|F369:4|F2680:4|F2812:4|F2740:5|F2393:6|F2569:6,structured
619577,NL17-1730337,F197:3|F1583:3|F3116:3|F3241:3|F2680:4|F2746:4|F2812:4,structured
619585,NL18-1540436,F1093:3|F1111:3|F2742:3|F3116:3|F369:4|F2399:4|F2469:4|F2527:4|F2570:4|F2680:4|F2812:4|F2740:5|F2393:6|F2569:6,structured
619595,,F2455,fallback
619606,,F2866|F3159,fallback
619608,,F2866|F3159,fallback
619609,,F2410|F2472|F773,fallback
619610,B12-3088242,F197:2|F3116:2|F3241:2|F2680:3|F2812:3,structured
619612,B12-3160798,F1093:2|F2742:2|F2399:3|F2469:3|F2527:3|F2570:3,structured
619613,B12-3160797,F1093:2|F2742:2|F2399:3|F2469:3|F2527:3|F2570:3,structured
619622,B17-3008210,F2746:2|F1065:3|F1431:3,structured
619628,B17-3008345,F1583:2|F2746:3|F3116:3|F2680:4|F2812:4,structured
619629,B17-3008354,F2746:2|F1065:3|F1431:3,structured
619630,B17-3008209,F2746:2|F1065:3|F1431:3,structured
619631,B17-3008340,F1609:2|F906:3|F1074:3|F3116:3|F2680:4|F2812:4,structured
619632,B17-3008330,F1294:2|F1647:2|F1916:2|F3116:3|F2680:4|F2812:4,structured
619633,B17-3008325,F1971:2|F2915:3|F2744:4,structured
619634,B17-3008259,F855:2|F6048:2|F6255:2|F3116:3|F2680:4|F2812:4,structured
619635,B16-3138756,F855:2|F1114:3|F2915:3|F3116:3|F2680:4|F2744:4|F2812:4,structured
619642,NL16-1872722,F1381:2|F977:3|F1065:3|F1431:3,structured
619648,NL17-1528405,F6434:2|F6459:2|F209:3|F5966:3,structured
619649,B17-3008496,F1249:2|F906:3|F1074:3,structured
619650,B17-3008347,F907:2|F1609:2|F1713:2,structured
619651,B17-3008252,F1232|F510|F878,fallback
619652,B16-3138703,F1609:2|F906:3|F1074:3,structured
619712,CHN2018-13-0317235,,fallback
619760,,,empty
619809,,,empty
619865,,,fallback
619872,,F3201,fallback
619873,,,fallback
619875,,,fallback
619876,,,fallback
619953,,,empty
619954,,,empty
619957,,,empty
619958,,,empty
619962,,,empty
619972,,,empty
619973,,,empty
619978,,,fallback
619979,,,fallback
619986,,,fallback
620031,,,empty
620040,,,fallback
620069,,,fallback
620167,,,empty
620168,,,fallback
620170,,,empty
620171,,,empty
620172,,,empty
620181,B10-2044459,,fallback
620404,,F260|F3308,fallback
620408,,,empty
620411,,,empty
620421,,,empty
620443,,,empty
620484,,,fallback
620492,CHN15-03-0670966,F2643:3|F2952:3|F820:4|F1032:4|F3307:4|F640:5,structured
620501,,,fallback
620508,,,fallback
620515,,,fallback
620524,BELG2012-6307272,,fallback
620554,,,empty
620644,,,fallback
620703,BE18--3067579,F1243,fallback
620763,B15-6046456,F1135:2|F1680:2|F1933:2,structured
620768,DV0263-15-198,F6982:2|F7195:2|F2959:3|F3170:3|F3345:3|F3350:3,structured
620770,NL17-1458574,F1380,fallback
620771,NL17-1528370,F420:2|F1641:2|F5800:2,structured
620780,B16-3142560,F907:2|F1713:2|F1101:3|F2569:3|F2814:3|F3260:4,structured
620877,,F224|F2685|F2915|F54,fallback
620919,BE18-3130828,F1243,fallback
621055,BE18-3067006,F1243,fallback
621270,,,empty
621271,CHN2018-15-0086963,F431,fallback
621328,,,fallback
621341,,,fallback
621347,,,fallback
621349,CHN2016-02-0325198,,empty
621351,,,empty
621487,,,empty
621488,,,empty
621532,B15-6025971,F1170|F1657|F1891,fallback
621533,B15-6025987,F1891|F2982,fallback
621542,,F1016|F1335|F1468|F2438|F2588|F2880|F2935|F3033|F3325|F404|F666|F87,fallback
621544,,F1016|F1335|F1468|F2438|F2588|F2880|F2935|F3033|F3325|F404|F666|F87,fallback
621545,,,fallback
621546,,,fallback
621547,,F1016|F1335|F1468|F2438|F2588|F2880|F2935|F3033|F3325|F404|F666|F87,fallback
621587,,F1555,fallback
621622,,,fallback
621685,B17-2076141,F1209|F2410|F2483|F2604|F2666|F2697|F2765,fallback
621728,B17-2076305,F1209|F2073|F2410|F2604|F3212,fallback
621833,,,fallback
621834,,,fallback
621845,,,fallback
621853,,,empty
621948,NL17-4703991,F6285:1|F6311:1,structured
622106,AU2016-JEDDS12637,,fallback
622110,,,fallback
622111,,,fallback
622227,,F2442|F2462|F2514|F2556|F2650|F2651|F2708|F2785|F2970,fallback
622237,CHN2018-04-0887260,,empty
622238,CHN2018-04-0887248,,empty
622327,AU2017-JEDDS10954,,fallback
622339,CHN12-03-111916,F314|F486|F487,fallback
622351,,F3284|F3332,fallback
622357,,,empty
622358,,,empty
622361,,,fallback
622365,CHN2009-02-245061,,fallback
622415,,,fallback
622420,,,fallback
622421,,,empty
622422,,,fallback
622428,,,fallback
622432,,,fallback
622454,,,fallback
622459,BE17-4200081,,fallback
622465,,,fallback
622466,BE17-4200084,F2577|F913,fallback
622467,BE17-4200208,F1454,fallback
622475,,,fallback
622484,BE17-4200440,,fallback
622487,,,fallback
622501,BE17-6037662,,fallback
622502,BE17-6037797,F3901:1,structured
622505,B17-6262889,F3901:1,structured
622511,,,fallback
622520,,,fallback
622528,,,fallback
622535,,,fallback
622536,,,fallback
622539,,,fallback
622548,,,fallback
622550,,,fallback
622552,,,fallback
622555,,,fallback
622557,,,fallback
622562,,,fallback
622563,,,fallback
622564,,,fallback
622571,,,fallback
622572,,,fallback
622581,,F3201,fallback
622582,,F179,fallback
622610,,F2536|F2629|F2841|F3025|F392|F80,fallback
622629,,,fallback
622638,,,fallback
622643,,,empty
622657,,F3170,fallback
622685,,,fallback
622687,,,fallback
622688,,,empty
622692,,F2406|F2480|F2554,fallback
622694,,,empty
622788,,,fallback
622926,,,fallback
622942,,,fallback
623039,,,fallback
623057,,,fallback
623058,,,fallback
623062,,,fallback
623063,,,fallback
623064,,,fallback
623065,,,fallback
623078,,,fallback
623084,,,fallback
623086,,,fallback
623089,,,fallback
623091,,,fallback
623095,,,fallback
623097,,,fallback
623100,,,fallback
623131,,,fallback
623269,,,fallback
623271,,,empty
623273,,,fallback
623274,,,fallback
623275,,,fallback
623276,,,fallback
623277,,,fallback
623286,,,fallback
623289,,,fallback
623291,,,fallback
623293,,,fallback
623299,,,fallback
623301,AU2017-JEDDS10947,,fallback
623319,,,fallback
623324,,,fallback
623326,,,fallback
623328,,,fallback
623329,,,fallback
623331,,,fallback
623332,AU2018-JEDDS35181,,fallback
623361,BE17-4200081,,fallback
623374,BE17-4200208,F1454,fallback
623388,BE17-4200084,F2577|F913,fallback
623389,BE17-6037662,,fallback
623400,CHN2018-06-0071178,,empty
623409,,,fallback
623410,,,fallback
623411,,,fallback
623412,,,fallback
623413,,,fallback
623415,,,fallback
623416,,,fallback
623419,,,empty
623421,,,fallback
623422,,,fallback
623424,,,fallback
623449,,,fallback
623451,,,fallback
623454,,,fallback
623456,,,fallback
623457,,,fallback
623460,,,empty
623463,,,fallback
623466,,,fallback
623468,,,fallback
623470,,,fallback
623493,,,empty
623494,,,empty
623708,B15-6108251,F959:2|F960:2|F1358:2|F1360:2,structured
623778,NL18-1240867,F1966:2|F6436:2|F6470:2,structured
623842,,,empty
623959,B17-3041452,F2501:3|F2619:3|F2470:4|F2486:4,structured
623982,,,fallback
623992,,,fallback
624046,,,fallback
624061,,,empty
62409,BELG02-5051022,,empty
62411,BELG02-6505676,,empty
624238,B17-2076308,F1913|F2326|F2410|F2483|F2666|F3116|F3212|F474|F510|F711|F874|F878,fallback
624330,,,empty
624348,,,empty
624353,,,empty
624363,,,empty
624364,,,empty
624366,,,empty
624369,,,empty
624462,,,empty
624503,,,fallback
624577,BELG16-3084051,F2746:2|F1065:3|F1431:3,structured
624624,,,fallback
624646,,,fallback
624650,,,fallback
62469,,,empty
624693,,,fallback
624696,,,fallback
624698,,,fallback
624699,,,fallback
624701,,,fallback
624702,,,fallback
624703,,,fallback
624704,,,fallback
624705,,,fallback
624706,,,empty
624707,,,empty
624708,,,fallback
624709,,,fallback
624710,,,fallback
624711,,,fallback
624712,,,empty
624713,,,fallback
624746,CHN2017-04-0123876,,fallback
624747,CHN2018-22-1073062,,fallback
624771,BE12-4163435,F1104|F3271,fallback
624855,,,empty
624861,CHN2018-01-0996676,F4927:1|F1865:2|F1866:2,structured
624868,,,empty
624879,,F2752|F601,fallback
624886,,,empty
624887,,,empty
624908,,,fallback
624956,,F1555,fallback
62496,B06-6267451,F413,fallback
624969,,,empty
624970,,,empty
625028,,,fallback
625037,,,fallback
625038,,,fallback
625041,,,empty
625042,B14-6175194,F1025|F299|F643,fallback
625049,B16-6032497,F1191:2|F980:3|F3176:3|F3338:3|F112:4|F113:4,structured
625050,B17-6256158,F1191:2|F5064:2|F980:3|F3176:3|F3338:3|F112:4|F113:4,structured
625054,B16-6020206,,fallback
625055,B09-4035101,,fallback
625056,NL18-5132476,F5931:2|F6333:2|F6334:2|F7241:2,structured
625057,NL2012-1946418,F1744,fallback
625075,BE13-6150270,F3448:2|F3650:2|F3735:2|F3776:2,structured
625076,,F299|F645,fallback
625079,B15-6178683,F1383|F1517|F617|F635,fallback
625083,BE12-6123482,F3649:2|F3794:2|F3797:2,structured
625084,,,fallback
625085,NL16-1255001,,fallback
625086,NL16-1331169,F6142:2|F6389:2|F6390:2|F6428:2,structured
625088,NL15-1211110,F5849:2|F6053:2,structured
625089,NL15-1211111,F5849:2|F6053:2,structured
625090,,,fallback
625093,B17-6025449,F1191:2|F1192:2|F1515:2|F980:3|F112:4|F113:4,structured
625094,,F1660|F1754,fallback
625129,CHN12-03-111566,F485:2|F486:2|F487:2|F3206:2,structured
625261,,,empty
625262,,,empty
625531,BELG17-3008102,F1065:3|F1431:3,structured
625564,,F2359,fallback
625566,,,fallback
625574,,,fallback
625580,,,fallback
625586,,,empty
625587,,,fallback
625588,,,empty
625601,,,empty
625698,,,fallback
625699,,,fallback
625700,,,fallback
625705,,,fallback
625706,CHN2017-13-0160033,F260,fallback
625708,CHN2017-13-0160081,,empty
625709,CHN2017-13-0160061,,empty
625710,CHN2017-13-0160062,,empty
625748,B16-3138754,F336:2|F719:2|F1276:2|F906:3|F1074:3,structured
625751,B16-3138760,F855:2|F957:2|F3116:3|F2680:4|F2812:4,structured
625909,CHN2018-17-0369648,,empty
625910,CHN2018-17-0369616,,empty
625911,CHN2018-17-0369631,,empty
625914,CHN2018-17-0369732,,empty
625917,CHN2018-17-0369717,,empty
625923,,,empty
625924,,,empty
625930,,,empty
625963,,,empty
625972,CHN2016-13-0029810,,empty
626022,,,fallback
626023,,,fallback
626026,,,fallback
626027,,,fallback
626029,,F1315|F3170,fallback
626030,,F1908|F3213|F653,fallback
626031,,F1315|F3170,fallback
626032,,F2946,fallback
626034,,,fallback
626035,,,empty
626036,,,fallback
626038,,F1434,fallback
626039,,,fallback
626040,,F1315|F3170,fallback
626041,,,fallback
626042,,F1315|F3170,fallback
626043,,,fallback
626044,,,empty
626045,,,empty
626047,,,fallback
626048,,F2577,fallback
626049,,,fallback
626050,,F1381,fallback
626051,,F1381,fallback
626052,,,empty
626053,,,fallback
626054,,,fallback
626055,,F1381|F432,fallback
626056,,,fallback
626057,,,fallback
626058,,,fallback
626062,,,fallback
626065,,,empty
626078,CHN2013-15-0128303,,fallback
626132,B2011-6119106,F635,fallback
626171,,,empty
626172,,,empty
626180,,,empty
626207,,,empty
626212,NL07-1933133,,fallback
626235,,,fallback
626244,,,fallback
626245,,,fallback
626246,B15-6036583,F1322,fallback
62625,,F326,fallback
626261,,,empty
626262,,,empty
626282,CHN2017-15-0170127,,fallback
626298,,,empty
626302,CHN2017-13-0160079,,fallback
626307,,,empty
626310,,F2186,fallback
626315,CHN2017-13-0160090,,empty
626318,,,empty
626320,CHN2017-13-0160025,,fallback
626327,CHN2007-15-0178925,,empty
626355,,F2830|F3259,fallback
62636,CHN2005-09-301836,,fallback
626369,CHN2016-15-0060058,,empty
62637,CHN2005-10-596060,,fallback
626405,AU2018-JEDDS35190,,fallback
626446,,,empty
626459,,,empty
626464,,,empty
626468,,,empty
626481,,,empty
626493,,,empty
626499,,,empty
626505,,,empty
626506,,,empty
626567,B13-5002966,F1133:1|F596:2|F2579:3|F2632:4,structured
626580,CHN2017-15-0108658,,empty
626586,,,fallback
626589,CHN2017-15-0108653,,empty
626597,CHN2016-15-0128069,,empty
626606,,,fallback
626625,,,fallback
626633,CHN18-8000435,,fallback
626636,CHN18-8000437,,fallback
626643,CHN2011-05-483094,F4320:2|F4774:2,structured
626647,,,fallback
626648,,,fallback
626651,,,fallback
626652,,,fallback
626662,,F2836|F3141,fallback
626665,,,fallback
626670,,F2937,fallback
626674,,,fallback
626675,,,fallback
626681,,,fallback
626686,,F1061,fallback
626690,,,fallback
626698,,,fallback
626802,,F456,fallback
626805,,,fallback
626807,,,fallback
626812,B17-2076139,F224|F2577|F2684|F2685|F3126|F3262|F3267|F3269|F379|F54|F57|F573|F755,fallback
626814,,,fallback
626826,,,fallback
626828,,,fallback
626829,,F1583|F1913|F3116,fallback
626842,,,fallback
626846,,,fallback
626904,CHN2013-02-408393,,fallback
626905,,,empty
626910,,,fallback
626935,CHN2017-15-0141103,,empty
626936,NL2007-1766826,,fallback
626978,,,empty
626987,,,empty
627022,,,empty
627035,CHN2016-13-0029878,F5110:1,structured
627036,,,empty
627042,,,empty
627046,,,empty
627091,,,empty
627092,BE11-6331666,F1529,fallback
627093,,,fallback
627132,,,empty
627139,,,empty
627141,CHN2017-0207832,,fallback
627149,CHN2017-13-0160055,,fallback
627151,CHN2016--13-0029317,,fallback
627179,CHN18-09-0501268,,fallback
627181,CHN18-09-0060166,,fallback
627185,CHN18-09-0062682,,fallback
627186,CHN18-09-0060165,,fallback
627191,,,empty
627192,,,fallback
627193,,,fallback
627196,,,empty
627215,,,fallback
627240,,,fallback
627268,,,empty
627276,,,empty
627277,,,empty
627278,,,empty
627287,,,empty
627329,CHN2018-12-0383262,,fallback
62733,BE07-4373756,F2684|F3128|F575|F580,fallback
627331,CHN2018-12-0329999,,fallback
627334,CHN2017-12-0423700,,fallback
627340,B17-5129968,,fallback
627341,B17-5129967,,fallback
627342,CHN2017-12-0492704,,fallback
627372,CHN17-09-0160136,,empty
627453,CHN2014-02-573584,,empty
627456,,F1161|F2879|F3308,fallback
627457,,,fallback
627465,,,empty
627468,,F3105,fallback
627469,,,empty
627470,,,fallback
627471,,,fallback
627480,,,fallback
627515,BE13-6077718,,fallback
627519,BE17-6216770,,fallback
627536,BE14-6125020,,fallback
627539,BE18-6115944,,fallback
627545,BE15-6168687,,fallback
627563,CHN18-09-0062672,,empty
627565,CHN18-09-0062668,F2916|F813,fallback
627572,,,empty
627594,CHN18-09-0060161,,empty
627608,BE17-6257713,,fallback
627612,BE15-6168725,F785,fallback
627616,BE14-6312654,F785,fallback
627622,BE17-6216766,,fallback
627626,BE18-6242658,,fallback
627628,BE08-6349099,,fallback
627633,BE17-6257720,,fallback
627641,BE17-6216721,,fallback
627642,BE17-6257745,,fallback
627648,BE15-6168682,,fallback
627658,BE17-6257715,,fallback
627661,BE17-6257716,,fallback
627671,BE17-6216720,,fallback
627707,,,fallback
627716,,,fallback
